25,25.6247,26.2466,26.8629,27.471,28.0681,28.6517,29.2194,29.7687,30.2975,30.8037,31.2855,31.741,32.1686,32.5669,32.9346,33.2705,33.5735,33.8429,34.0778,34.2777,34.4419,34.57,34.6617,34.7169,34.7353,34.7169,34.6617,34.57,34.4419,34.2777,34.0778,33.8429,33.5735,33.2705,32.9346,32.5669,32.1686,31.741,31.2855,30.8037,30.2975,29.7687,29.2194,28.6517,28.0681,27.471,26.8629,26.2466,25.6247,25,
25,25.5736,26.1446,26.7106,27.2691,27.8176,28.3539,28.8756,29.3807,29.8671,30.3329,30.7763,31.1958,31.5897,31.9568,32.2958,32.6056,32.8852,33.1338,33.3507,33.5353,33.6869,33.8053,33.8901,33.9411,33.9581,33.9411,33.8901,33.8053,33.6869,33.5353,33.3507,33.1338,32.8852,32.6056,32.2958,31.9568,31.5897,31.1958,30.7763,30.3329,29.8671,29.3807,28.8756,28.3539,27.8176,27.2691,26.7106,26.1446,25.5736,25,
25,25.525,26.0477,26.5658,27.0771,27.5794,28.0705,28.5485,29.0114,29.4573,29.8844,30.2912,30.6761,31.0377,31.3748,31.6862,31.9708,32.2279,32.4565,32.656,32.8257,32.9653,33.0742,33.1523,33.1992,33.2148,33.1992,33.1523,33.0742,32.9653,32.8257,32.656,32.4565,32.2279,31.9708,31.6862,31.3748,31.0377,30.6761,30.2912,29.8844,29.4573,29.0114,28.5485,28.0705,27.5794,27.0771,26.5658,26.0477,25.525,25,
25,25.4787,25.9553,26.4278,26.8941,27.3523,27.8004,28.2366,28.6591,29.0662,29.4563,29.8279,30.1796,30.5102,30.8184,31.1033,31.3637,31.599,31.8083,31.9909,32.1464,32.2743,32.3741,32.4456,32.4886,32.5029,32.4886,32.4456,32.3741,32.2743,32.1464,31.9909,31.8083,31.599,31.3637,31.1033,30.8184,30.5102,30.1796,29.8279,29.4563,29.0662,28.6591,28.2366,27.8004,27.3523,26.8941,26.4278,25.9553,25.4787,25,
25,25.4345,25.867,26.2959,26.7193,27.1353,27.5422,27.9384,28.3222,28.6921,29.0466,29.3845,29.7043,30.005,30.2855,30.5447,30.7819,30.9961,31.1867,31.3531,31.4948,31.6113,31.7022,31.7674,31.8066,31.8196,31.8066,31.7674,31.7022,31.6113,31.4948,31.3531,31.1867,30.9961,30.7819,30.5447,30.2855,30.005,29.7043,29.3845,29.0466,28.6921,28.3222,27.9384,27.5422,27.1353,26.7193,26.2959,25.867,25.4345,25,
25,25.3921,25.7825,26.1696,26.5517,26.9273,27.2947,27.6525,27.9991,28.3333,28.6537,28.9591,29.2482,29.5201,29.7738,30.0083,30.2229,30.4168,30.5893,30.74,30.8683,30.9738,31.0562,31.1152,31.1507,31.1625,31.1507,31.1152,31.0562,30.9738,30.8683,30.74,30.5893,30.4168,30.2229,30.0083,29.7738,29.5201,29.2482,28.9591,28.6537,28.3333,27.9991,27.6525,27.2947,26.9273,26.5517,26.1696,25.7825,25.3921,25,
25,25.3514,25.7013,26.0483,26.3908,26.7275,27.0569,27.3777,27.6886,27.9884,28.2758,28.5498,28.8094,29.0535,29.2812,29.4919,29.6846,29.8588,30.0138,30.1492,30.2646,30.3594,30.4335,30.4866,30.5185,30.5291,30.5185,30.4866,30.4335,30.3594,30.2646,30.1492,30.0138,29.8588,29.6846,29.4919,29.2812,29.0535,28.8094,28.5498,28.2758,27.9884,27.6886,27.3777,27.0569,26.7275,26.3908,26.0483,25.7013,25.3514,25,
25,25.3122,25.6231,25.9314,26.2357,26.5349,26.8277,27.1128,27.3892,27.6557,27.9114,28.1551,28.3859,28.6031,28.8058,28.9933,29.1649,29.3199,29.458,29.5786,29.6813,29.7658,29.8318,29.8791,29.9075,29.917,29.9075,29.8791,29.8318,29.7658,29.6813,29.5786,29.458,29.3199,29.1649,28.9933,28.8058,28.6031,28.3859,28.1551,27.9114,27.6557,27.3892,27.1128,26.8277,26.5349,26.2357,25.9314,25.6231,25.3122,25,
25,25.2743,25.5475,25.8184,26.0858,26.3488,26.6061,26.8567,27.0997,27.334,27.5588,27.7731,27.9762,28.1673,28.3456,28.5106,28.6616,28.7981,28.9197,29.0258,29.1163,29.1907,29.2488,29.2905,29.3155,29.3239,29.3155,29.2905,29.2488,29.1907,29.1163,29.0258,28.9197,28.7981,28.6616,28.5106,28.3456,28.1673,27.9762,27.7731,27.5588,27.334,27.0997,26.8567,26.6061,26.3488,26.0858,25.8184,25.5475,25.2743,25,
25,25.2376,25.4742,25.7088,25.9405,26.1682,26.3911,26.6083,26.8188,27.0219,27.2167,27.4025,27.5785,27.7442,27.8988,28.0419,28.1728,28.2912,28.3967,28.4888,28.5673,28.6318,28.6823,28.7184,28.7402,28.7474,28.7402,28.7184,28.6823,28.6318,28.5673,28.4888,28.3967,28.2912,28.1728,28.0419,27.8988,27.7442,27.5785,27.4025,27.2167,27.0219,26.8188,26.6083,26.3911,26.1682,25.9405,25.7088,25.4742,25.2376,25,
25,25.2018,25.4028,25.6022,25.799,25.9925,26.1819,26.3665,26.5454,26.718,26.8836,27.0415,27.1912,27.332,27.4635,27.5852,27.6966,27.7974,27.8871,27.9654,28.0322,28.0871,28.1301,28.1608,28.1793,28.1855,28.1793,28.1608,28.1301,28.0871,28.0322,27.9654,27.8871,27.7974,27.6966,27.5852,27.4635,27.332,27.1912,27.0415,26.8836,26.718,26.5454,26.3665,26.1819,25.9925,25.799,25.6022,25.4028,25.2018,25,
25,25.1669,25.3332,25.4981,25.6609,25.8209,25.9776,26.1303,26.2783,26.4211,26.5581,26.6888,26.8127,26.9293,27.0381,27.1388,27.2311,27.3145,27.3888,27.4537,27.509,27.5545,27.59,27.6155,27.6308,27.6359,27.6308,27.6155,27.59,27.5545,27.509,27.4537,27.3888,27.3145,27.2311,27.1388,27.0381,26.9293,26.8127,26.6888,26.5581,26.4211,26.2783,26.1303,25.9776,25.8209,25.6609,25.4981,25.3332,25.1669,25,
25,25.1327,25.2649,25.396,25.5254,25.6527,25.7773,25.8987,26.0164,26.13,26.239,26.343,26.4415,26.5342,26.6208,26.701,26.7744,26.8407,26.8998,26.9515,26.9955,27.0317,27.06,27.0803,27.0925,27.0965,27.0925,27.0803,27.06,27.0317,26.9955,26.9515,26.8998,26.8407,26.7744,26.701,26.6208,26.5342,26.4415,26.343,26.239,26.13,26.0164,25.8987,25.7773,25.6527,25.5254,25.396,25.2649,25.1327,25,
25,25.0991,25.1977,25.2956,25.3922,25.4872,25.5802,25.6708,25.7587,25.8435,25.9249,26.0025,26.0761,26.1453,26.21,26.2699,26.3247,26.3742,26.4184,26.457,26.4898,26.5169,26.538,26.5532,26.5623,26.5653,26.5623,26.5532,26.538,26.5169,26.4898,26.457,26.4184,26.3742,26.3247,26.2699,26.21,26.1453,26.0761,26.0025,25.9249,25.8435,25.7587,25.6708,25.5802,25.4872,25.3922,25.2956,25.1977,25.0991,25,
25,25.0658,25.1314,25.1964,25.2606,25.3237,25.3855,25.4457,25.5041,25.5605,25.6145,25.6661,25.715,25.761,25.804,25.8438,25.8802,25.9132,25.9425,25.9682,25.99,26.008,26.022,26.0321,26.0382,26.0402,26.0382,26.0321,26.022,26.008,25.99,25.9682,25.9425,25.9132,25.8802,25.8438,25.804,25.761,25.715,25.6661,25.6145,25.5605,25.5041,25.4457,25.3855,25.3237,25.2606,25.1964,25.1314,25.0658,25,
25,25.0328,25.0656,25.098,25.13,25.1615,25.1924,25.2224,25.2515,25.2797,25.3066,25.3324,25.3568,25.3798,25.4012,25.4211,25.4392,25.4557,25.4703,25.4831,25.494,25.503,25.51,25.5151,25.5181,25.5191,25.5181,25.5151,25.51,25.503,25.494,25.4831,25.4703,25.4557,25.4392,25.4211,25.4012,25.3798,25.3568,25.3324,25.3066,25.2797,25.2515,25.2224,25.1924,25.1615,25.13,25.098,25.0656,25.0328,25,
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,
